,instrument_token,exchange_token,tradingsymbol,name,last_price,expiry,strike,tick_size,lot_size,instrument_type,segment,exchange
3376,3603457,14076,JAIBALAJI-BE,JAI BALAJI INDUSTRIES,0.0,,0.0,0.05,1,EQ,NSE,NSE
3377,3606017,14086,IGPL,I G PETROCHEMICALS,0.0,,0.0,0.05,1,EQ,NSE,NSE
3378,3606273,14087,763JH30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
3379,3606529,14088,761TS32-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
3380,3607553,14092,767AS33A-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
3381,3607809,14093,764MP33-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
3382,3608577,14096,SIYSIL,SIYARAM SILK MILLS,0.0,,0.0,0.05,1,EQ,NSE,NSE
3383,3608833,14097,764TS33-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
3384,3609089,14098,766BR33-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
3385,3609857,14101,PTL,PTL ENTERPRISES,0.0,,0.0,0.05,1,EQ,NSE,NSE
3386,3610113,14102,767UK33-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
3387,3610369,14103,76JK35-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
3388,3611137,14106,AUTOIND,AUTOLINE INDUSTRIES,0.0,,0.0,0.05,1,EQ,NSE,NSE
3389,3611393,14107,76GJ35-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
3390,3611905,14109,764UP36-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
3391,3612417,14111,NETWORK18,NETWORK18 MEDIA & INV,0.0,,0.0,0.05,1,EQ,NSE,NSE
3392,3612673,14112,756TS48-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
3393,3612929,14113,756RJ48-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
3394,3613697,14116,GANDHITUBE,GANDHI SPL. TUBES,0.0,,0.0,0.05,1,EQ,NSE,NSE
3395,3613953,14117,755TN53-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
3396,3616001,14125,OMAXAUTO-BE,OMAX AUTOS,0.0,,0.0,0.05,1,EQ,NSE,NSE
3397,3618305,14134,PITTIENG,PITTI ENGINEERING,0.0,,0.0,0.05,1,EQ,NSE,NSE
3398,3619585,14139,SBGLP,SURATWWALA BUS GROUP,0.0,,0.0,0.05,1,EQ,NSE,NSE
3399,3622401,14150,BTML,BODHI TREE MULTIMEDIA,0.0,,0.0,0.05,1,EQ,NSE,NSE
3400,3623425,14154,UNOMINDA,UNO MINDA,0.0,,0.0,0.05,1,EQ,NSE,NSE
3401,3623937,14156,768GJ30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
3402,3624705,14159,77HR31-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
3403,3624961,14160,771AS33-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
3404,3625217,14161,772BR33-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
3405,3625473,14162,766UP33-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
3406,3625729,14163,762MP34-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
3407,3625985,14164,762PY35-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
3408,3626241,14165,762MN35-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
3409,3626497,14166,762MZ36-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
3410,3626753,14167,759TS40A-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
3411,3627009,14168,759PY41-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
3412,3628033,14172,SHERA-SM,SHERA ENERGY,0.0,,0.0,0.05,1000,EQ,NSE,NSE
3413,3628545,14174,IZMO,IZMO,0.0,,0.0,0.05,1,EQ,NSE,NSE
3414,3630081,14180,NSLNISP,NMDC STEEL,0.0,,0.0,0.05,1,EQ,NSE,NSE
3415,3633665,14194,NINSYS,NINTEC SYSTEMS,0.0,,0.0,0.05,1,EQ,NSE,NSE
3416,3634689,14198,TIMKEN,TIMKEN INDIA,0.0,,0.0,0.05,1,EQ,NSE,NSE
3417,3636225,14204,LRRPL-SM,LEAD REC AND RUB PROD,0.0,,0.0,0.05,3000,EQ,NSE,NSE
3418,3636993,14207,HUBTOWN-BE,HUBTOWN,0.0,,0.0,0.05,1,EQ,NSE,NSE
3419,3637249,14208,TV18BRDCST,TV18 BROADCAST,0.0,,0.0,0.05,1,EQ,NSE,NSE
3420,3638785,14214,IMC1-N0,,0.0,,0.0,0.01,1,EQ,NSE,NSE
3421,3640065,14219,IMC1-N1,,0.0,,0.0,0.01,1,EQ,NSE,NSE
3422,3640833,14222,CTE-BE,CAMBRIDGE TECH ENTER,0.0,,0.0,0.05,1,EQ,NSE,NSE
3423,3641089,14223,TIIL,TECHNOCRAFT IND,0.0,,0.0,0.05,1,EQ,NSE,NSE
3424,3641345,14224,IMC1-N2,,0.0,,0.0,0.01,1,EQ,NSE,NSE
3425,3642369,14228,IMC1-N3,,0.0,,0.0,0.01,1,EQ,NSE,NSE
3426,3642881,14230,HDFCBSE500,HDFCAMC - HDFCBSE500,0.0,,0.0,0.01,1,EQ,NSE,NSE
3427,3643649,14233,HDFCSML250,HDFCAMC - HDFCSML250,0.0,,0.0,0.01,1,EQ,NSE,NSE
3428,3644417,14236,HDFCMID150,HDFCAMC - HDFCMID150,0.0,,0.0,0.01,1,EQ,NSE,NSE
3429,3646721,14245,TVSSRICHAK,TVS SRICHAKRA,0.0,,0.0,0.05,1,EQ,NSE,NSE
3430,3648257,14251,618GS2024-GS,,0.0,,0.0,0.01,1,EQ,NSE,NSE
3431,3648513,14252,SGBOCT27VI-GB,,0.0,,0.0,0.01,1,EQ,NSE,NSE
3432,3649281,14255,REDINGTON,REDINGTON,0.0,,0.0,0.05,1,EQ,NSE,NSE
3433,3650561,14260,PGIL,PEARL GLOBAL IND,0.0,,0.0,0.05,1,EQ,NSE,NSE
3434,3652353,14267,AGARWALFT-ST,AGARWAL FLOAT GLASS I,0.0,,0.0,0.05,3000,EQ,NSE,NSE
3435,3652609,14268,77AP30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
3436,3652865,14269,766GJ30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
3437,3653121,14270,771AP33-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
3438,3653377,14271,768BR33-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
3439,3653633,14272,765HR33A-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
3440,3653889,14273,766UP33A-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
3441,3654145,14274,766SK33-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
3442,3654657,14276,759HP38-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
3443,3654913,14277,759MP38-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
3444,3655169,14278,ORIENTBELL,ORIENT BELL,0.0,,0.0,0.05,1,EQ,NSE,NSE
3445,3655425,14279,759PN39-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
3446,3655681,14280,753TN53-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
3447,3657217,14286,GOLDETF,MIRAEAMC - MAGOLDETF,0.0,,0.0,0.01,1,EQ,NSE,NSE
3448,3659777,14296,SEQUENT,SEQUENT SCIENTIFIC,0.0,,0.0,0.05,1,EQ,NSE,NSE
3449,3660545,14299,PFC,POWER FIN CORP,0.0,,0.0,0.05,1,EQ,NSE,NSE
3450,3661825,14304,FSL,FIRSTSOURCE SOLU.,0.0,,0.0,0.05,1,EQ,NSE,NSE
3451,3663105,14309,INDIANB,INDIAN BANK,0.0,,0.0,0.05,1,EQ,NSE,NSE
3452,3663361,14310,OSWALSEEDS-BE,SHREEOSWAL S AND CHE,0.0,,0.0,0.05,1,EQ,NSE,NSE
3453,3664385,14314,TTL,T T,0.0,,0.0,0.05,1,EQ,NSE,NSE
3454,3664897,14316,VIAZ-SM,VIAZ TYRES,0.0,,0.0,0.05,2000,EQ,NSE,NSE
3455,3665665,14319,TFL,TRANSWARRANTY FIN.,0.0,,0.0,0.05,1,EQ,NSE,NSE
3456,3668225,14329,SMSPHARMA,SMS PHARMACEUTICALS,0.0,,0.0,0.05,1,EQ,NSE,NSE
3457,3669505,14334,HSCL,HIMADRI SPECIALITY CHEM L,0.0,,0.0,0.05,1,EQ,NSE,NSE
3458,3670785,14339,GANESHHOUC,GANESH HOUSING CORP,0.0,,0.0,0.05,1,EQ,NSE,NSE
3459,3671041,14340,769WB39-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
3460,3671297,14341,777AP40-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
3461,3672833,14347,769WB42-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
3462,3673345,14349,769TN43-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
3463,3673601,14350,ORIENTALTL-BE,ORIENTAL TRIMEX,0.0,,0.0,0.05,1,EQ,NSE,NSE
3464,3673857,14351,769AP43-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
3465,3674113,14352,769MP43-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
3466,3674369,14353,758TS45-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
3467,3674625,14354,758RJ48-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
3468,3674881,14355,758KL49-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
3469,3675393,14357,756TN53-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
3470,3675905,14359,77AP28-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
3471,3676417,14361,APOLLOPIPE,APOLLO PIPES,0.0,,0.0,0.05,1,EQ,NSE,NSE
3472,3677697,14366,IDEA,VODAFONE IDEA,0.0,,0.0,0.05,1,EQ,NSE,NSE
3473,3677953,14367,772MH31-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
3474,3678465,14369,773HR32-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
3475,3679489,14373,774AP32-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
3476,3679745,14374,771GJ33-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
3477,3680001,14375,772BR33A-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
3478,3680257,14376,774UK33-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
3479,3680769,14378,774MH33-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
3480,3681025,14379,776MN35-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
3481,3681281,14380,769RJ39-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
3482,3681537,14381,769PN39-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
3483,3682561,14385,POCL,PONDY OXIDES & CHEM,0.0,,0.0,0.05,1,EQ,NSE,NSE
3484,3685889,14398,AMDIND,AMD INDUSTRIES,0.0,,0.0,0.05,1,EQ,NSE,NSE
3485,3688193,14407,RAJTV-BE,RAJ TV NETWORK,0.0,,0.0,0.05,1,EQ,NSE,NSE
3486,3689217,14411,SRIVASAVI-SM,SRIVASAVI ADHESIVE TAPE L,0.0,,0.0,0.05,1000,EQ,NSE,NSE
3487,3689729,14413,PAGEIND,PAGE INDUSTRIES,0.0,,0.0,0.05,1,EQ,NSE,NSE
3488,3691009,14418,ASTRAL,ASTRAL,0.0,,0.0,0.05,1,EQ,NSE,NSE
3489,3691265,14419,752GJ25-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
3490,3691777,14421,77AP29-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
3491,3692289,14423,LAOPALA,LA OPALA RG,0.0,,0.0,0.05,1,EQ,NSE,NSE
3492,3692545,14424,77MH31-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
3493,3692801,14425,77MH33-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
3494,3693569,14428,GOLDBEES,NIP IND ETF GOLD BEES,0.0,,0.0,0.01,1,EQ,NSE,NSE
3495,3694337,14431,771BR33-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
3496,3694593,14432,771GJ34-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
3497,3695361,14435,JKTYRE,JK TYRE & INDUSTRIES,0.0,,0.0,0.05,1,EQ,NSE,NSE
3498,3695617,14436,773TS34-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
3499,3695873,14437,777JK35-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
3500,3696641,14440,NAHARSPING,NAHAR SPINNING MILLS,0.0,,0.0,0.05,1,EQ,NSE,NSE
3501,3696897,14441,775UP35-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
3502,3697153,14442,775UP38-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
3503,3697921,14445,NAHARPOLY,NAHAR POLY FILMS,0.0,,0.0,0.05,1,EQ,NSE,NSE
3504,3698177,14446,775WB39-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
3505,3698433,14447,779WB42-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
3506,3699201,14450,IBREALEST,INDIABULLS REAL EST.,0.0,,0.0,0.05,1,EQ,NSE,NSE
3507,3699457,14451,777MP43-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
3508,3699713,14452,772TS46-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
3509,3700481,14455,757TN53-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
3510,3701505,14459,LEXUS,LEXUS GRANITO (INDIA),0.0,,0.0,0.05,1,EQ,NSE,NSE
3511,3706625,14479,DIVGIITTS,DIVGI TORQTRANSFER SYST L,0.0,,0.0,0.05,1,EQ,NSE,NSE
3512,3706881,14480,GOKULAGRO,GOKUL AGRO RESOURCES,0.0,,0.0,0.05,1,EQ,NSE,NSE
3513,3708161,14485,THEMISMED,THEMIS MEDICARE,0.0,,0.0,0.05,1,EQ,NSE,NSE
3514,3709441,14490,NCLIND,NCL INDUSTRIES,0.0,,0.0,0.05,1,EQ,NSE,NSE
3515,3711233,14497,704NHAI26-NB,,0.0,,0.0,0.01,1,EQ,NSE,NSE
3516,3711745,14499,729NHAI26-NC,,0.0,,0.0,0.01,1,EQ,NSE,NSE
3517,3712257,14501,BALAMINES,BALAJI AMINES,0.0,,0.0,0.05,1,EQ,NSE,NSE
3518,3712769,14503,VERTEXPLUS-ST,VERTEXPLUS TECHNOLOGIES L,0.0,,0.0,0.05,600,EQ,NSE,NSE
3519,3713537,14506,SYSTANGO-SM,SYSTANGO TECHNOLOGIES,0.0,,0.0,0.05,400,EQ,NSE,NSE
3520,3714817,14511,BANSWRAS,BANSWARA SYNTEX,0.0,,0.0,0.05,1,EQ,NSE,NSE
3521,3716609,14518,ABSLLIQUID,BIRLASLAMC - ABSLLIQUID,0.0,,0.0,0.01,1,EQ,NSE,NSE
3522,3717633,14522,739NHAI31A-ND,,0.0,,0.0,0.01,1,EQ,NSE,NSE
3523,3717889,14523,ICRA,ICRA,0.0,,0.0,0.05,1,EQ,NSE,NSE
3524,3718657,14526,738MP25-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
3525,3719425,14529,769NHAI31-NE,,0.0,,0.0,0.01,1,EQ,NSE,NSE
3526,3719937,14531,769MH31-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
3527,3720193,14532,77HR32-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
3528,3720449,14533,769TS32-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
3529,3720705,14534,773BR33-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
3530,3720961,14535,GOLDSHARE,UTI GOLD ETF,0.0,,0.0,0.05,1,EQ,NSE,NSE
3531,3721473,14537,DISHTV,DISH TV INDIA,0.0,,0.0,0.05,1,EQ,NSE,NSE
3532,3721729,14538,773UP33-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
3533,3721985,14539,772AS33-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
3534,3724033,14547,NDLVENTURE,NDL VENTURES,0.0,,0.0,0.05,1,EQ,NSE,NSE
3535,3724289,14548,768GJ33-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
3536,3724545,14549,766MH33-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
3537,3725313,14552,PHOENIXLTD,THE PHOENIX MILLS,0.0,,0.0,0.05,1,EQ,NSE,NSE
3538,3725569,14553,772GJ35-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
3539,3725825,14554,774UP37-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
3540,3726593,14557,AROGRANITE,ARO GRANITE IND.,0.0,,0.0,0.05,1,EQ,NSE,NSE
3541,3726849,14558,774MZ38-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
3542,3727105,14559,766MP48-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
3543,3727873,14562,ZENITHSTL,ZENITH STEEL PIP IND,0.0,,0.0,0.05,1,EQ,NSE,NSE
3544,3728129,14563,766KL50-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
3545,3728385,14564,767TN53-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
3546,3729153,14567,BFUTILITIE,BF UTILITIES,0.0,,0.0,0.05,1,EQ,NSE,NSE
3547,3730945,14574,MCON-SM,MCON RASAYAN INDIA,0.0,,0.0,0.05,1000,EQ,NSE,NSE
3548,3732993,14582,SRHHYPOLTD,SREE RAYALSEEMA HHP,0.0,,0.0,0.05,1,EQ,NSE,NSE
3549,3733505,14584,PSUBNKIETF,ICICIPRAMC - PSUBANKICI,0.0,,0.0,0.01,1,EQ,NSE,NSE
3550,3735041,14590,VELS-SM,VELS FILM INTERNATIONAL L,0.0,,0.0,0.05,1200,EQ,NSE,NSE
3551,3735553,14592,FORTIS,FORTIS HEALTHCARE,0.0,,0.0,0.05,1,EQ,NSE,NSE
3552,3736833,14597,ALPHAGEO,ALPHAGEO (INDIA),0.0,,0.0,0.05,1,EQ,NSE,NSE
3553,3737089,14598,SGBMAR31IV-GB,,0.0,,0.0,0.01,1,EQ,NSE,NSE
3554,3737345,14599,GSLSU,GLOBAL SURFACES,0.0,,0.0,0.05,1,EQ,NSE,NSE
3555,3739137,14606,WEBELSOLAR-BE,WEBSOL ENERGY SYSTEM,0.0,,0.0,0.05,1,EQ,NSE,NSE
3556,3739393,14607,TGBHOTELS,TGB BANQUETS&HOTELS,0.0,,0.0,0.05,1,EQ,NSE,NSE
3557,3740673,14612,SIMBHALS,SIMBHAOLI SUGARS,0.0,,0.0,0.05,1,EQ,NSE,NSE
3558,3740929,14613,QFIL-SM,QUALITY FOILS (INDIA),0.0,,0.0,0.05,1000,EQ,NSE,NSE
3559,3742209,14618,CHEMBOND,CHEMBOND CHEMICALS,0.0,,0.0,0.05,1,EQ,NSE,NSE
3560,3744513,14627,HILTON,HILTON METAL FORGING,0.0,,0.0,0.05,1,EQ,NSE,NSE
3561,3744769,14628,FSC-BZ,,0.0,,0.0,0.05,1,EQ,NSE,NSE
3562,3745281,14630,SANCO-BZ,,0.0,,0.0,0.05,1,EQ,NSE,NSE
3563,3746305,14634,735GJ26-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
3564,3746561,14635,766HR29-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
3565,3746817,14636,77AP30A-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
3566,3747073,14637,772HP31-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
3567,3747329,14638,772HR32-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
3568,3747585,14639,772MH32-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
3569,3747841,14640,773AP32-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
3570,3748097,14641,776HP33-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
3571,3748353,14642,777RJ33-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
3572,3748609,14643,772GJ34-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
3573,3749121,14645,773MH34-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
3574,3749633,14647,778TS34-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
3575,3750145,14649,778UP35-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
3576,3750401,14650,779JK35-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
3577,3750657,14651,778UP36-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
3578,3750913,14652,773GJ36-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
3579,3751169,14653,774PN39-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
3580,3751425,14654,774RJ40-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
3581,3751681,14655,774WB41-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
3582,3751937,14656,774MP43-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
3583,3752193,14657,INSECTICID,INSECTICIDES (I),0.0,,0.0,0.05,1,EQ,NSE,NSE
3584,3752449,14658,774WB43-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
3585,3752961,14660,774TS48-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
3586,3753729,14663,774RJ49-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
3587,3754753,14667,KMSUGAR,K M SUGAR MILLS,0.0,,0.0,0.05,1,EQ,NSE,NSE
3588,3756033,14672,NAVINFLUOR,NAVIN FLUORINE INT.,0.0,,0.0,0.05,1,EQ,NSE,NSE
3589,3756289,14673,96ICCL25-AA,,0.0,,0.0,0.01,1,EQ,NSE,NSE
3590,3757313,14677,GUJAPOLLO,GUJ. APOLLO IND.,0.0,,0.0,0.05,1,EQ,NSE,NSE
3591,3757569,14678,965IHFL25-AB,,0.0,,0.0,0.01,1,EQ,NSE,NSE
3592,3758849,14683,925IBHFL25-AC,,0.0,,0.0,0.01,1,EQ,NSE,NSE
3593,3759873,14687,GOACARBON,GOA CARBON,0.0,,0.0,0.05,1,EQ,NSE,NSE
3594,3760129,14688,925IHL25-AD,,0.0,,0.0,0.01,1,EQ,NSE,NSE
3595,3761153,14692,965IBHFL25-AG,,0.0,,0.0,0.01,1,EQ,NSE,NSE
3596,3762177,14696,990IBHFL26-AJ,,0.0,,0.0,0.01,1,EQ,NSE,NSE
3597,3763713,14702,NAGREEKEXP,NAGREEKA EXPORTS,0.0,,0.0,0.05,1,EQ,NSE,NSE
3598,3764225,14704,965IHFL28-AK,,0.0,,0.0,0.01,1,EQ,NSE,NSE
3599,3764993,14707,TIMETECHNO,TIME TECHNOPLAST,0.0,,0.0,0.05,1,EQ,NSE,NSE
3600,3765761,14710,1015IHF28A-AL,,0.0,,0.0,0.01,1,EQ,NSE,NSE
3601,3766273,14712,HGS,HINDUJA GLOBAL SOLS.,0.0,,0.0,0.05,1,EQ,NSE,NSE
3602,3766785,14714,925IHFL28-AM,,0.0,,0.0,0.01,1,EQ,NSE,NSE
3603,3767809,14718,971IHFL28-AN,,0.0,,0.0,0.01,1,EQ,NSE,NSE
3604,3768321,14720,990IHFL26D-AH,,0.0,,0.0,0.01,1,EQ,NSE,NSE
3605,3768577,14721,948IHFL26D-AI,,0.0,,0.0,0.01,1,EQ,NSE,NSE
3606,3768833,14722,NIRMAN-SM,NIRMAN AGRI GENTICS,0.0,,0.0,0.05,600,EQ,NSE,NSE
3607,3771393,14732,DLF,DLF,0.0,,0.0,0.05,1,EQ,NSE,NSE
3608,3773185,14739,TECILCHEM-BE,TECIL CHEMICALS,0.0,,0.0,0.05,1,EQ,NSE,NSE
3609,3773953,14742,AXSENSEX,AXISAMC - AXSENSEX,0.0,,0.0,0.01,1,EQ,NSE,NSE
3610,3774721,14745,ADVANIHOTR,ADVANI HOT.& RES.(I),0.0,,0.0,0.05,1,EQ,NSE,NSE
3611,3778817,14761,NELCAST,NELCAST,0.0,,0.0,0.05,1,EQ,NSE,NSE
3612,3781121,14770,V2RETAIL-BE,V2 RETAIL,0.0,,0.0,0.05,1,EQ,NSE,NSE
3613,3782401,14775,TARMAT-BE,TARMAT,0.0,,0.0,0.05,1,EQ,NSE,NSE
3614,3785217,14786,LOWVOL,MIRAEAMC - MANV30F,0.0,,0.0,0.01,1,EQ,NSE,NSE
3615,3785729,14788,SPARC,SUN PHARMA ADV.RES.CO.LTD,0.0,,0.0,0.05,1,EQ,NSE,NSE
3616,3787009,14793,MEGASOFT,MEGASOFT,0.0,,0.0,0.05,1,EQ,NSE,NSE
3617,3790337,14806,IRBIT-IV,,0.0,,0.0,0.01,200000,EQ,NSE,NSE
3618,3791873,14812,749GJ28-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
3619,3792129,14813,ADSL,ALLIED DIGITAL SERV.,0.0,,0.0,0.05,1,EQ,NSE,NSE
3620,3792385,14814,774HR31-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
3621,3792897,14816,775CG31-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
3622,3793409,14818,775HP32-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
3623,3793665,14819,773MH32-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
3624,3793921,14820,776UK33-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
3625,3794177,14821,775NL33-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
3626,3794433,14822,775SK33-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
3627,3794945,14824,778RJ33-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
3628,3795201,14825,777HR33-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
3629,3795969,14828,WSI,W.S.INDUSTRIES (I),0.0,,0.0,0.05,1,EQ,NSE,NSE
3630,3796225,14829,779UP33-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
3631,3796481,14830,781UP34A-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
3632,3797505,14834,78JK35-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
3633,3798017,14836,797PN38-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
3634,3798529,14838,DECCANCE,DECCAN CEMENTS,0.0,,0.0,0.05,1,EQ,NSE,NSE
3635,3798785,14839,779HP38-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
3636,3799041,14840,783KL39-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
3637,3799809,14843,VIPCLOTHNG,VIP CLOTHING,0.0,,0.0,0.05,1,EQ,NSE,NSE
3638,3800065,14844,789WB40-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
3639,3800321,14845,784RJ41-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
3640,3801089,14848,ALPA,ALPA LABORATORIES,0.0,,0.0,0.05,1,EQ,NSE,NSE
3641,3801345,14849,785WB42-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
3642,3801601,14850,777MP47-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
3643,3802369,14853,OMAXE,OMAXE,0.0,,0.0,0.05,1,EQ,NSE,NSE
3644,3802625,14854,783RJ50-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
3645,3802881,14855,776KL51-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
3646,3803649,14858,GOLD1,KOTAK GOLD ETF,0.0,,0.0,0.01,1,EQ,NSE,NSE
